doi,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,dataCiteResourceType,dataCiteClientId,dataCiteClientName,dataCiteCitationCount,dataCiteReferenceCount,dataCiteViewCount,dataCiteDownloadCount,openAireResourceType,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexResourceType,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.5281/zenodo.5115747,2021,Dataset,Supplemental material to 'A variational rigid-block modelling approach to nonlinear elastic and kinematic analysis of failure mechanisms in historic masonry structures subjected to lateral actions',Zenodo,2021-07-20T09:09:17Z,2021-07-20T09:13:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,10,11,,,,,,25,"[""10.1002/eqe.3512""]",repository
10.5281/zenodo.5243156,2021,Text,MULTIPHYSICS MODELING OF THE THAWING AND TEMPERING PROCESS OF BEEF MEAT IN A SOLID-STATE BASED MICROWAVE CAVITY,Zenodo,2021-08-24T10:06:02Z,2021-08-24T14:04:36Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,17,,repository
10.5281/zenodo.5243155,2021,Text,MULTIPHYSICS MODELING OF THE THAWING AND TEMPERING PROCESS OF BEEF MEAT IN A SOLID-STATE BASED MICROWAVE CAVITY,Zenodo,2021-08-24T10:06:04Z,2021-08-24T14:04:39Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,17,,repository
10.13140/rg.2.2.31768.93441,2020,Text,Cirkulära materialflöden med återvunnen betong som råvara i ny betong -Hinder och möjligheter,RISE Research Institutes of Sweden,2021-08-26T08:31:49Z,2025-10-20T14:33:11Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,13,,repository
10.6084/m9.figshare.16530083.v1,2021,JournalArticle,Additional file 1 of Technologies for recovery and reuse of plant nutrients from human excreta and domestic wastewater: a protocol for a systematic map and living evidence platform,figshare,2021-08-29T03:21:29Z,2026-03-05T21:28:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,28,"[""10.1186/s13750-021-00235-x""]",repository
10.6084/m9.figshare.16530083,2021,JournalArticle,Additional file 1 of Technologies for recovery and reuse of plant nutrients from human excreta and domestic wastewater: a protocol for a systematic map and living evidence platform,figshare,2021-08-29T03:21:30Z,2026-03-05T21:28:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,28,"[""10.1186/s13750-021-00235-x""]",repository
10.6084/m9.figshare.16530086,2021,JournalArticle,Additional file 2 of Technologies for recovery and reuse of plant nutrients from human excreta and domestic wastewater: a protocol for a systematic map and living evidence platform,figshare,2021-08-29T03:21:42Z,2026-03-05T21:28:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,28,"[""10.1186/s13750-021-00235-x""]",repository
10.6084/m9.figshare.16530086.v1,2021,JournalArticle,Additional file 2 of Technologies for recovery and reuse of plant nutrients from human excreta and domestic wastewater: a protocol for a systematic map and living evidence platform,figshare,2021-08-29T03:21:42Z,2026-03-05T21:28:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,figshare.ars,figshare Academic Research System,1,22,0,0,,,,,,,,,,28,"[""10.1186/s13750-021-00235-x""]",repository
10.5061/dryad.p5hqbzkp6,2021,Dataset,Data from: Crypsis in the pelagic realm: evidence from exceptionally preserved fossil fish larvae from the Eocene Stolleklint Clay of Denmark,Dryad,2021-09-01T10:38:48Z,2026-01-28T03:39:59Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,dryad.dryad,DRYAD,1,0,158,6,,OPEN,3,4,,,,,,21,,repository
10.14279/tuj.eceasst.80.1133,2021,JournalArticle,Demonstration: A cloud-native digital twin with adaptive cloud-based control and intrusion detection,Electronic Communications of the EASST,2021-09-08T15:15:30Z,2024-04-05T14:46:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,tib.tub,Technische Universität Berlin – Universitätsbibliothek,0,0,0,0,,,,,,,,,,12,,repository
10.14279/tuj.eceasst.80.1133.1095,2021,JournalArticle,Demonstration: A cloud-native digital twin with adaptive cloud-based control and intrusion detection,Electronic Communications of the EASST,2021-09-08T15:17:41Z,2024-04-05T14:46:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,tib.tub,Technische Universität Berlin – Universitätsbibliothek,0,0,0,0,,,,,,,,,,12,,repository
10.5878/4zpb-d632,2021,Dataset,Dataset: Viscosity of alumina doped soda lime silicate glasses,RISE Research Institutes of Sweden,2021-09-10T15:40:04Z,2026-03-23T10:49:04Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,OPEN,,,,,,,,9,"[""10.1016/j.jnoncrysol.2021.121149""]",repository
10.5878/e0r5-d487,2021,Dataset,Dataset: Viscosity of alumina doped soda lime silicate glasses,RISE Research Institutes of Sweden,2021-09-10T15:40:06Z,2026-03-23T10:18:10Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,,,,,,,,,9,"[""10.1016/j.jnoncrysol.2021.121149""]",repository
10.5281/zenodo.5574233,2021,Dataset,Low-resolution infrared thermal dataset and potential privacy-preserving applications,Zenodo,2021-10-17T18:39:59Z,2021-10-17T18:40:00Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,11,31,,,https://openalex.org/W4393844576,0,0,8,,repository
10.5281/zenodo.5574232,2021,Dataset,Low-resolution infrared thermal dataset and potential privacy-preserving applications,Zenodo,2021-10-17T18:40:01Z,2021-10-17T18:40:02Z,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,11,31,,,https://openalex.org/W4394024528,0,0,8,,repository
10.13140/rg.2.2.24679.16803,2021,Text,D6.1 STRONGER COMBINED MaaS IN 2020: A REVIEW OF EXISTING RESEARCH AND ROUTES FOR THE FUTURE,RISE Research Institutes of Sweden,2021-11-23T10:01:00Z,2025-10-20T15:19:46Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,16,,repository
10.5281/zenodo.5795161,2021,Software,FSCDustFoam - a solver for premixed/partially-premixed combustion and explosion of dust and gas based on OpenFOAM,Zenodo,2021-12-21T12:28:46Z,2021-12-21T12:28:47Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,16,"[""10.1016/j.jlp.2020.104237"", ""10.1016/j.jlp.2021.104707"", ""10.1016/s0360-1285(01)00007-7"", ""10.1201/b12973""]",repository
10.5281/zenodo.5795160,2021,Software,FSCDustFoam - a solver for premixed/partially-premixed combustion and explosion of dust and gas based on OpenFOAM,Zenodo,2021-12-21T12:28:48Z,2021-12-21T12:28:48Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,16,"[""10.1016/j.jlp.2020.104237"", ""10.1016/j.jlp.2021.104707"", ""10.1016/s0360-1285(01)00007-7"", ""10.1201/b12973""]",repository
10.13140/rg.2.2.30794.49604,2021,Text,IMKO final project report,RISE Research Institutes of Sweden,2022-01-10T22:30:48Z,2025-10-20T17:48:05Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,4,,repository
10.5878/4et1-q844,2022,Dataset,Dataset: Indentation mechanical properties of chemically strengthened TiO2 doped soda lime silicate glass,RISE Research Institutes of Sweden,2022-01-14T18:24:26Z,2026-03-23T10:46:49Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,OPEN,,,,,,,,13,"[""10.3390/ma15020577""]",repository
10.5878/2rze-dy74,2022,Dataset,Dataset: Indentation mechanical properties of chemically strengthened TiO2 doped soda lime silicate glass,RISE Research Institutes of Sweden,2022-01-14T18:24:27Z,2026-03-23T10:16:03Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,,,,,,,,,13,"[""10.3390/ma15020577""]",repository
10.5281/zenodo.5855331,2022,Dataset,"Data accompanying ""Integrated Dual-Laser Photonic Chip for High-Purity Carrier Generation Enabling Ultrafast Terahertz Wireless Communications""",Zenodo,2022-01-16T07:49:18Z,2022-01-17T20:49:12Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,2,12,,,https://openalex.org/W4393580878,0,0,15,,repository
10.5281/zenodo.5855330,2022,Dataset,"Data accompanying ""Integrated Dual-Laser Photonic Chip for High-Purity Carrier Generation Enabling Ultrafast Terahertz Wireless Communications""",Zenodo,2022-01-16T07:49:19Z,2022-01-17T20:49:14Z,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,2,12,,,https://openalex.org/W4393678495,0,0,15,,repository
10.5281/zenodo.5865070,2022,Dataset,Primary Studies,Zenodo,2022-01-17T14:25:24Z,2022-10-18T08:56:00Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,1,0,0,0,,OPEN,,,,,https://openalex.org/W4393496012,1,0,2,,repository
10.5281/zenodo.5865069,2022,Dataset,Primary Studies,Zenodo,2022-01-17T14:25:26Z,2022-03-07T10:46:25Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,,,,,https://openalex.org/W4393834897,0,0,2,,repository
10.13140/rg.2.2.28743.37282,2021,Text,Potential for use of activated clays in concrete in Sweden – Roadmap,RISE Research Institutes of Sweden,2022-01-26T09:45:16Z,2025-10-20T18:20:10Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,12,,repository
10.48550/arxiv.2010.14907,2020,Preprint,"Online feature selection for rapid, low-overhead learning in networked systems",arXiv,2022-02-24T07:23:20Z,2022-02-24T07:23:20Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Preprint,arxiv.content,arXiv,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.6327698,2023,JournalArticle,On Transforming Model-based Tests into Code: A Systematic Literature Review,Zenodo,2022-03-04T14:56:38Z,2023-07-04T12:10:06Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,JournalArticle,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.6376356,2020,Report,"E-scooters in Stockholm. Logistics, charging and parking",Zenodo,2022-03-22T14:52:07Z,2022-03-22T20:42:59Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Report,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,7,,repository
10.5281/zenodo.6376355,2020,Report,"E-scooters in Stockholm. Logistics, charging and parking",Zenodo,2022-03-22T14:52:08Z,2022-03-22T20:43:00Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Report,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,7,,repository
10.5281/zenodo.6376556,2022,Report,Free-floating electric shared cars in Stockholm,Zenodo,2022-03-22T15:26:04Z,2022-03-22T20:42:27Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Report,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.5281/zenodo.6376555,2022,Report,Free-floating electric shared cars in Stockholm,Zenodo,2022-03-22T15:26:06Z,2022-03-22T20:42:28Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Report,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.13140/rg.2.2.33947.75044,2005,Text,TEAM - EU-research project on marble cladding-Final report,RISE Research Institutes of Sweden,2022-03-30T08:39:00Z,2025-10-20T17:54:20Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,8,,repository
10.5878/jxpa-0k68,2022,Dataset,Dataset: Alkali Ion diffusion and structure of chemically strengthened TiO2 doped soda-lime silicate glass,RISE Research Institutes of Sweden,2022-04-01T06:11:40Z,2026-03-23T10:46:56Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,OPEN,,,,,,,,14,"[""10.1016/j.jnoncrysol.2022.121564""]",repository
10.5878/m3y0-kv73,2022,Dataset,Dataset: Alkali Ion diffusion and structure of chemically strengthened TiO2 doped soda-lime silicate glass,RISE Research Institutes of Sweden,2022-04-01T06:11:42Z,2026-03-23T10:16:20Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,,,,,,,,,14,"[""10.1016/j.jnoncrysol.2022.121564""]",repository
10.5281/zenodo.6405969,2022,Other,Making sense of failure logs in an industrial DevOps environment (additional material),Zenodo,2022-04-01T12:25:31Z,2022-06-28T09:44:00Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Other,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,12,,repository
10.5281/zenodo.6405968,2022,Other,Making sense of failure logs in an industrial DevOps environment (additional material),Zenodo,2022-04-01T12:25:33Z,2022-06-28T09:44:02Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Other,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,12,,repository
10.13140/rg.2.2.21738.39364,2022,Text,Förstudie - Kapacitet och utvecklingsinsatser för datadelning,RISE Research Institutes of Sweden,2022-04-08T17:17:02Z,2025-10-20T15:52:09Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,7,,repository
10.5281/zenodo.6523846,2022,Dataset,"Dataset for publication: ""Design and Verification of a Calculable Composite Voltage Calibrator""",Zenodo,2022-05-06T10:38:30Z,2022-08-12T07:28:15Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,0,8,,,https://openalex.org/W4393559708,1,0,12,,repository
10.5281/zenodo.6523845,2022,Dataset,"Dataset for publication: ""Design and Verification of a Calculable Composite Voltage Calibrator""",Zenodo,2022-05-06T10:38:32Z,2022-08-12T07:28:15Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,0,8,,,https://openalex.org/W4394043246,0,0,12,,repository
10.13140/rg.2.2.33667.58404,2022,Text,"Biomass ash as supplementary cementitious materials: Characterization, application, and re-conditioning",RISE Research Institutes of Sweden,2022-05-10T06:53:12Z,2025-10-20T18:59:49Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.6617376,2022,Software,RIPOSTE: A Collaborative Cyber Attack Response Framework for Automotive Systems,Zenodo,2022-06-06T16:15:49Z,2022-06-06T16:15:51Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.6617375,2022,Software,RIPOSTE: A Collaborative Cyber Attack Response Framework for Automotive Systems,Zenodo,2022-06-06T16:15:52Z,2022-06-06T16:15:53Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Software,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.6617399,2022,Image,Sequence diagram of the RIPOSTE framework,Zenodo,2022-06-06T16:23:27Z,2022-06-06T16:23:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Image,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.5281/zenodo.6617398,2022,Image,Sequence diagram of the RIPOSTE framework,Zenodo,2022-06-06T16:23:29Z,2022-06-06T16:23:30Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Image,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,6,,repository
10.5281/zenodo.6617458,2022,Audiovisual,RIPOSTE: Evaluation Material,Zenodo,2022-06-06T16:45:40Z,2022-06-06T16:45:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Audiovisual,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,3,,repository
10.5281/zenodo.6617457,2022,Audiovisual,RIPOSTE: Evaluation Material,Zenodo,2022-06-06T16:45:42Z,2022-06-06T16:45:42Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Audiovisual,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,3,,repository
10.13140/rg.2.2.27781.22241,2020,Text,Calculation of uncertainty intervals for skewed distributions -Application in chemical analysis with large uncertainties Calculation of uncertainty intervals for skewed distributions -Application in chemical analysis with large uncertainties,RISE Research Institutes of Sweden,2022-08-07T11:32:02Z,2025-10-20T17:03:19Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,28,,repository
10.5281/zenodo.6838483,2022,Dataset,Experimental data: Low-velocity out-of-plane impact tests on double-wythe unreinforced brick masonry walls instrumented with optical measurements,Zenodo,2022-08-26T22:19:36Z,2026-03-19T09:01:26Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,7,5,0,0,,OPEN,26,36,,,https://openalex.org/W4393779767,0,0,16,"[""10.1016/j.ijimpeng.2023.104597""]",repository
10.5281/zenodo.6838482,2022,Dataset,Experimental data: Low-velocity out-of-plane impact tests on double-wythe unreinforced brick masonry walls instrumented with optical measurements,Zenodo,2022-08-26T22:19:37Z,2026-03-19T09:01:26Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,2,5,0,0,,OPEN,26,36,,,https://openalex.org/W4393748140,0,0,16,"[""10.1016/j.ijimpeng.2023.104597""]",repository
10.17632/j5zdrhr9bf,2024,Dataset,wPCC manoeuvring model tests,Mendeley Data,2022-08-30T18:26:03Z,2025-06-01T04:21:54Z,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,Dataset,bl.mendeley,Mendeley Data,0,0,328,172,,,,,,,,,,4,,repository
10.5281/zenodo.7070958,2022,Dataset,NMM,Zenodo,2022-09-12T09:56:24Z,2023-01-14T04:44:34Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,,,,,,https://openalex.org/W4393458187,0,0,1,,repository
10.5281/zenodo.7070957,2022,Dataset,NMM,Zenodo,2022-09-12T09:56:25Z,2023-01-14T04:44:35Z,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,,,,,,https://openalex.org/W4393686069,0,0,1,,repository
10.5281/zenodo.5778999,2022,JournalArticle,Inverse design of anisotropic spinodoid materials with prescribed diffusivities,Zenodo,2022-09-26T08:26:05Z,2022-09-26T08:26:05Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,9,,repository
10.5281/zenodo.5778998,2022,JournalArticle,Inverse design of anisotropic spinodoid materials with prescribed diffusivities,Zenodo,2022-09-26T08:26:06Z,2022-09-26T08:26:07Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,9,,repository
10.5878/rfs7-sh65,2022,Dataset,"Dataset: Mechanical, thermal, and structural investigations of chemically strengthened Na2O–CaO–Al2O3–SiO2 glasses",RISE Research Institutes of Sweden,2022-10-06T07:17:06Z,2026-03-23T10:49:44Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,OPEN,,,,,,,,11,"[""10.3389/fmats.2022.953759""]",repository
10.5878/kp36-vd61,2022,Dataset,"Dataset: Mechanical, thermal, and structural investigations of chemically strengthened Na2O–CaO–Al2O3–SiO2 glasses",RISE Research Institutes of Sweden,2022-10-06T07:17:07Z,2026-03-23T10:18:21Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,Dataset,snd.snd,Swedish National Data Service,1,0,0,0,,,,,,,,,,11,"[""10.3389/fmats.2022.953759""]",repository
10.5281/zenodo.7225609,2021,Text,LASH FIRE - Deliverable D02.1 Quality Assurance Procedure,Zenodo,2022-10-19T15:21:24Z,2022-10-19T15:21:25Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,8,,repository
10.5281/zenodo.7225608,2021,Text,LASH FIRE - Deliverable D02.1 Quality Assurance Procedure,Zenodo,2022-10-19T15:21:26Z,2022-10-19T15:21:26Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,8,,repository
10.13140/rg.2.2.30927.56482,2022,Text,Influence of different pressing parameters on urea-formaldehyde adhesive-bond strength in laminated veneer products,RISE Research Institutes of Sweden,2022-11-01T09:24:53Z,2025-10-20T16:08:37Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,13,,repository
10.5281/zenodo.7288922,2022,Text,Evaluation Report,Zenodo,2022-11-04T15:59:16Z,2023-02-15T12:51:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.7288921,2022,Text,Evaluation Report,Zenodo,2022-11-04T15:59:17Z,2023-02-15T12:51:21Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.7293248,2022,Text,PCP and PPI preparation Plan for Commercialisation and Market Entry,Zenodo,2022-11-04T19:13:33Z,2023-02-15T12:52:11Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.7293247,2022,Text,PCP and PPI preparation Plan for Commercialisation and Market Entry,Zenodo,2022-11-04T19:13:34Z,2023-02-15T12:52:11Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,Text,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,10,,repository
10.5281/zenodo.7297041,2022,JournalArticle,Supplementary information,Zenodo,2022-11-06T23:00:45Z,2022-11-06T23:00:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.7297040,2022,JournalArticle,Supplementary information,Zenodo,2022-11-06T23:00:47Z,2022-11-06T23:00:48Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,JournalArticle,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,2,,repository
10.5281/zenodo.7347716,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 2/2)",Zenodo,2022-11-22T15:14:08Z,2022-11-22T15:14:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Other,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,16,,repository
10.5281/zenodo.7347715,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 2/2)",Zenodo,2022-11-22T15:14:19Z,2022-11-22T15:14:19Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Other,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,16,,repository
10.5281/zenodo.7347259,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 1/2)",Zenodo,2022-11-22T16:54:48Z,2022-11-22T16:54:48Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Other,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,16,,repository
10.5281/zenodo.7347258,2022,Other,"Requirement or not, that is the question: A case from the railway industry (Additional material 1/2)",Zenodo,2022-11-22T16:54:49Z,2022-11-22T16:54:49Z,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,Other,cern.zenodo,Zenodo,0,0,0,0,,,,,,,,,,16,,repository
10.13140/rg.2.2.11030.01604,2022,Text,D8.5 FINAL RESULTS OF THE ANM4L PROJECT VERSION 0.1,RISE Research Institutes of Sweden,2022-11-29T22:31:48Z,2025-10-20T20:18:21Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,9,,repository
10.13140/rg.2.2.24451.78889,2022,Text,Key Messages Active Network Management for All,RISE Research Institutes of Sweden,2022-11-29T22:34:46Z,2025-10-20T19:47:32Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,7,,repository
10.7795/310.20220499,2022,Text,Dynamic Pressure and Temperature Measurement and Calibration,Physikalisch-Technische Bundesanstalt (PTB),2022-12-16T12:37:57Z,2022-12-16T12:37:58Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,laam.ptb-oar,PTB-OAR,0,0,0,0,,,,,,,,,,7,,repository
10.13140/rg.2.2.21805.77286,2022,Text,"Prestudy H2ESIN: Hydrogen, energy system and infrastructure in Northern Scandinavia and Finland",RISE Research Institutes of Sweden,2022-12-21T14:28:37Z,2025-10-20T20:19:52Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,Text,rg.rg,ResearchGate,0,0,0,0,,,,,,,,,,12,,repository
10.5281/zenodo.7540252,2018,Dataset,"Dataset related to the publication ""Gas modulation refractometry for high-precision assessment of pressure under non-temperature-stabilized conditions""",Zenodo,2023-01-19T12:09:12Z,2023-01-19T12:09:12Z,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,,Dataset,cern.zenodo,Zenodo,0,0,0,0,,OPEN,7,0,,,https://openalex.org/W4393679192,0,0,16,,repository
